Reaction ID,auxiliary_type,mapping_confidence,label_Ca,label_Cb,label_joint,smarts_Ca,smarts_Cb,smarts_status,cip_status,is_typeA,is_typeB,gold
29148726,crimmins_oxathione,medium,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,False
29148727,crimmins_oxathione,medium,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,False
29148730,crimmins_oxathione,medium,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,False
35559553,crimmins_oxathione,medium,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,False
35884082,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
36377781,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
38274913,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
38274913,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
38274913,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
40411931,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
41310722,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
48177759,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
57290073,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
60830353,other_auxiliary,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
8821661,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8821661,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9013568,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9013568,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10522062,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10522062,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
11251139,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
11251139,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
11279598,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
11279598,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
29041903,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
29041903,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
29148711,crimmins_oxathione,medium,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,False
29148731,crimmins_oxathione,medium,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,False
36840135,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
37610371,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
39559834,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
39835973,crimmins_thione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
42198938,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
44221291,other_auxiliary,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
46349962,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
54700300,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
55466688,oppolzer,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
2125538,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
2125538,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
2125538,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
2230639,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
3337925,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
3337925,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
3337925,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
3337925,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
3337925,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
4774470,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
8531815,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8531815,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8531815,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8531815,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8748975,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8748975,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8748975,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8755573,oppolzer,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9009819,oppolzer,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9089684,oppolzer,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9255933,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9311240,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9323324,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9323326,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9364425,evans,high,1.0,0.0,2.0,,,ambiguous,no_smarts,False,False,False
9727303,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10113177,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10285942,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,True,False,False
10285942,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,True,False,False
10298221,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10426791,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
10427298,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10438430,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10523098,crimmins_oxathione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
10523879,crimmins_oxathione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
11097360,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
11097360,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
11097360,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
25934135,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,True,False,False
28449087,abiko,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
28644082,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
28667974,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
29041904,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
44676773,oppolzer,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
47025110,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
55217292,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
55423624,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
55423746,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
55423982,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
58786864,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
60830365,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
1549433,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
1549433,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
1549433,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
1549433,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
2125579,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
2125579,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
2125579,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
2125579,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
2868855,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
2868855,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
2868855,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
2868855,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
2868855,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
3736700,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
3736700,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
4996203,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
4996203,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8536644,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8536644,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8536644,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8536644,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8604540,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,True,True
8604540,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,True,False,False
8604540,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,True,False,False
9003863,oppolzer,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9326011,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9326011,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9643766,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
9643766,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,True,False,False
9643766,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,True,False,False
9962783,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10208280,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10309433,crimmins_thione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
11030664,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
28404954,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
37610386,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
42771010,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
47025056,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
47025150,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
47626226,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
47626226,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
48844696,crimmins_thione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
4615030,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
4615030,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
4615030,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
4615030,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
5202945,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
5202945,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
5202945,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
5202945,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8630396,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8630396,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9093505,oppolzer,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9311239,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9318097,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9318097,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9318097,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9462124,oppolzer,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
9462124,oppolzer,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
9652088,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
9652088,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
9654434,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
9654434,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
10127000,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10127000,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10208293,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10332107,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10390409,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
10390409,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
10501899,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10501899,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10520526,crimmins_oxathione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
23046410,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,True,True
23046410,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,True,True
23162543,oppolzer,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
25939370,crimmins_thione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
25939370,crimmins_thione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
25939370,crimmins_thione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
28728545,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
28790883,oppolzer,high,0.0,1.0,1.0,,,ambiguous,no_smarts,False,False,False
28828581,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
28828581,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
28828583,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
28828583,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
29839920,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
29839920,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
29896272,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
29896272,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
30609654,abiko,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
30609654,abiko,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
31644628,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
31644628,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
32453036,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
32453036,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
45149559,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
45149559,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
49103922,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
49792710,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
52598384,crimmins_oxathione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
52598384,crimmins_oxathione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
52598424,crimmins_thione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
52598424,crimmins_thione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
57290019,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
57290074,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
57290077,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
57290078,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
57290085,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
58876450,crimmins_oxathione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
60332602,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
4577408,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
4577408,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8566650,crimmins_thione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,True,False,False
8566650,crimmins_thione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,True,False,False
8566650,crimmins_thione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
8584130,crimmins_oxathione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8947266,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8947266,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8950465,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8998286,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8998286,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8998286,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9081692,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9081692,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9317353,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
9317353,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
9522755,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
9522755,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
9873349,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
9873349,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
10113379,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
10113379,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
10151705,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10223648,crimmins_thione,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
10498353,crimmins_oxathione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10499504,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,True,False,False
10499504,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,True,False,False
10500593,crimmins_oxathione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
11130433,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,True,True
11130434,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,True,False,False
11279607,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
25934548,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
25934548,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,True,True
28790882,oppolzer,high,0.0,1.0,1.0,,,ambiguous,no_smarts,False,False,False
31409550,abiko,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
31409550,abiko,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
40534876,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
40534876,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
42321479,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
52598366,crimmins_thione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
52598366,crimmins_thione,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
54043127,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
54839139,oppolzer,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
54839163,oppolzer,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
54839200,oppolzer,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
62448619,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
2886810,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
2886810,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
2886810,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
2886810,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
3338057,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
3338057,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,True,False,False
3338057,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
3338057,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
3338057,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
3736689,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
3736689,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
3736689,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
4258291,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
4258291,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
4994456,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
4994456,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
4994456,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
5104553,myers,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
5104553,myers,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
5107661,myers,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
5107661,myers,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8566639,crimmins_thione,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
8566639,crimmins_thione,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
8566639,crimmins_thione,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
8626933,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8686467,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8688299,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8694984,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8705085,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8705085,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8747992,crimmins_oxathione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8824859,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8824859,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
8950466,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
8950466,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9018181,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9018181,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9018181,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9061927,abiko,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
9061927,abiko,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
9071556,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9071556,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9071556,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9075478,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9081673,abiko,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9081673,abiko,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9153098,oppolzer,high,0.0,1.0,1.0,,,ambiguous,no_smarts,False,False,False
9548681,crimmins_oxathione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9592680,abiko,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
9652542,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9660945,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
9916324,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9948809,oppolzer,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
9958528,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
9958529,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
10189494,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10205281,oppolzer,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10207363,oppolzer,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
10315031,abiko,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
10429537,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,True,False,False
10522079,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
11073273,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
11128109,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
11148489,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
11163459,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
11187594,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
11187594,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
11198801,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
11216086,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
11216086,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
11287282,crimmins_thione,high,0.0,1.0,1.0,0.0,1.0,ok,agree,True,False,False
25958402,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
26031061,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
26031061,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
28242577,crimmins_oxathione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
28612878,other_auxiliary,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
28665456,evans,high,0.0,0.0,0.0,0.0,0.0,ok,agree,False,False,True
28783658,crimmins_thione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
30055576,evans,high,1.0,1.0,3.0,1.0,1.0,ok,agree,False,False,True
30427373,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
30427373,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
31441178,evans,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,True,True
32868981,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
33240541,evans,high,0.0,1.0,1.0,0.0,1.0,ok,agree,False,False,True
33248615,crimmins_thione,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
34575100,myers,high,1.0,0.0,2.0,1.0,0.0,ok,agree,False,False,True
